person_id,name,name_type,case_id,role,is_matching_pair
PID85333,Varun Vermaa,transliteration,C5479,reporter,1
PID67212,Arjun Chauhan,standard,C1013,suspect,1
PID67212,Arjunn Chauhann,phonetic,C1792,suspect,1
PID58381,Arjun Mishra,standard,C6173,suspect,1
PID58381,Arjun Mishraa,transliteration,C5230,suspect,1
PID61885,Arjun Choudhary,non_matching,C9550,reporter,0
PID96603,Rahul Kumar,standard,C8549,reporter,1
PID96603,Rahul Kummar,phonetic,C4733,reporter,1
PID96603,Rahul Kummar,phonetic,C9731,victim,1
PID71091,Amit Kumar,non_matching,C3078,victim,0
PID92655,Ravi Shah,standard,C3777,victim,1
PID92655,Rvai Shrh,typo,C2406,witness,1
PID92655,Rabi Shah,phonetic,C1594,witness,1
PID92655,Rawi Shah,transliteration,C4494,witness,1
PID42759,Manish Kumar,standard,C1527,reporter,1
PID42759,Maneesh Kumaar,transliteration,C2603,victim,1
PID42759,Maanish Kumaar,transliteration,C1254,victim,1
PID42759,Manishh Kummar,phonetic,C7490,suspect,1
PID96710,Manish Choudhary,non_matching,C6413,witness,0
PID45433,Gaurav Patel,standard,C2978,victim,1
PID45433,Gauraw Paatel,transliteration,C3970,victim,1
PID45433,Garav Patef,typo,C7120,witness,1
PID35646,Rahul Patel,non_matching,C7070,victim,0
PID54465,Arjun Mehta,standard,C8694,suspect,1
PID54465,Arjunn Mehtha,phonetic,C7037,reporter,1
PID26753,Aarav Joshi,standard,C1016,witness,1
PID26753,Aarab Joshhi,phonetic,C6244,reporter,1
PID37345,Deepak Mehta,standard,C9921,reporter,1
PID37345,Deepak Mehtha,phonetic,C6447,victim,1
PID37345,Deepak Mehtha,phonetic,C8500,victim,1
PID37345,Deeak Metha,typo,C9839,suspect,1
PID62116,Ananya Mishra,standard,C3678,suspect,1
PID62116,Ananay Misra,typo,C9814,suspect,1
PID41957,Sanjay Yadav,standard,C3533,suspect,1
PID41957,Saanjay Yadaw,transliteration,C3124,reporter,1
PID41957,Sannjay Yadab,phonetic,C5922,reporter,1
PID41392,Divya Kumar,standard,C4166,victim,1
PID41392,Divyaa Koomar,transliteration,C3901,victim,1
PID41392,Diwya Kumaar,transliteration,C4268,victim,1
PID39530,Kavita Mishra,standard,C5451,suspect,1
PID39530,Kawita Meeshra,transliteration,C8260,suspect,1
PID39530,Kaveeta Mishraa,transliteration,C9576,witness,1
PID39530,Kaavita Mishraa,transliteration,C5301,reporter,1
PID26165,Kavita Chauhan,non_matching,C1695,reporter,0
PID47943,Ravi Sharma,standard,C9253,suspect,1
PID47943,Raavi Shaarma,transliteration,C8738,reporter,1
PID47943,Raiv Shjrma,typo,C6710,victim,1
PID67776,Yash Patel,standard,C6340,reporter,1
PID67776,Yashh Pathel,phonetic,C5689,reporter,1
PID67776,Ymsh Patel,typo,C5338,victim,1
PID90223,Ananya Patel,non_matching,C9406,reporter,0
PID39774,Deepak Shah,standard,C7536,reporter,1
PID39774,Deepaak Shah,transliteration,C8844,suspect,1
PID39774,Dipak Shah,transliteration,C2515,witness,1
PID83460,Varun Shah,standard,C4103,reporter,1
PID83460,Varuvn Shalh,typo,C2482,suspect,1
PID83460,Varun Shah,transliteration,C1187,reporter,1
PID83460,Vraun Sahh,typo,C2701,victim,1
PID46802,Aditya Singh,standard,C1429,reporter,1
PID46802,Adeetya Seengh,transliteration,C5851,witness,1
PID14638,Neha Kumar,standard,C3028,victim,1
PID14638,Neha Kummar,phonetic,C9512,witness,1
PID38536,Gaurav Agarwal,standard,C5710,victim,1
PID38536,Gaoorav Agaarwal,transliteration,C6213,reporter,1
PID38536,Garuav Agwarwal,typo,C3261,victim,1
PID29145,Arjun Singh,standard,C5384,victim,1
PID29145,Arjoon Seengh,transliteration,C6062,suspect,1
PID13934,Arjun Verma,non_matching,C6651,victim,0
PID96578,Krishna Singh,standard,C7419,witness,1
PID96578,Krishnaa Seengh,transliteration,C8049,witness,1
PID21386,Manish Kumar,standard,C5879,suspect,1
PID21386,Manish Kummar,phonetic,C3266,reporter,1
PID21386,Mainsh Kuar,typo,C8761,witness,1
PID21386,Manioh Kumae,typo,C5453,reporter,1
PID58459,Sanjay Singh,standard,C5331,victim,1
PID58459,Sanjya Singch,typo,C2205,reporter,1
PID58459,Sajnay Singq,typo,C3888,witness,1
PID58459,Saanjay Seengh,transliteration,C8208,witness,1
PID61669,Divya Mishra,standard,C3188,reporter,1
PID61669,Dibya Mishra,phonetic,C4983,suspect,1
PID93445,Kavita Verma,standard,C1064,suspect,1
PID93445,Kavia Vverma,typo,C7033,witness,1
PID93445,Kabita Vermma,phonetic,C2898,reporter,1
PID93445,Kavitha Verma,phonetic,C6207,victim,1
PID97439,Shreya Singh,standard,C1482,victim,1
PID97439,Shreypa Sngh,typo,C2740,witness,1
PID55757,Sanjay Chauhan,standard,C5639,reporter,1
PID55757,Sanjay Chauhann,phonetic,C1488,reporter,1
PID55757,Saanjay Chaauhan,transliteration,C7132,victim,1
PID89976,Amit Mishra,standard,C2485,witness,1
PID89976,Amit Mishraa,transliteration,C4724,suspect,1
PID67632,Pooja Verma,standard,C5832,suspect,1
PID67632,Pooja Verma,phonetic,C6357,reporter,1
PID67632,Poxja Verja,typo,C4547,victim,1
PID85271,Pooja Yadav,non_matching,C9154,suspect,0
PID64706,Sanjay Yadav,standard,C1073,reporter,1
PID64706,Sannjay Yadhav,phonetic,C5983,reporter,1
PID64706,Sanjay Yadab,phonetic,C6309,suspect,1
PID13622,Neha Kumar,standard,C6426,witness,1
PID13622,Neah Kuvmar,typo,C2401,reporter,1
PID13622,Nehaa Koomar,transliteration,C1302,reporter,1
PID16890,Neha Choudhary,non_matching,C3048,suspect,0
PID92009,Aditya Patel,standard,C3500,suspect,1
PID92009,Adhitya Pathel,phonetic,C6197,victim,1
PID92009,Adeetya Paatel,transliteration,C4413,victim,1
PID30925,Vikram Mehta,standard,C3080,victim,1
PID30925,Vikram Mehtaa,transliteration,C4510,witness,1
PID30925,Vikram Mehtha,phonetic,C4809,suspect,1
PID97282,Vikram Shah,standard,C8713,victim,1
PID97282,Viknam Shrh,typo,C5719,witness,1
PID77577,Divya Shah,non_matching,C3224,reporter,0
PID42399,Vikram Joshi,standard,C1429,victim,1
PID42399,Vikream Joshz,typo,C7567,victim,1
PID42399,Virkam Joshei,typo,C1387,victim,1
PID56195,Amit Joshi,non_matching,C8895,witness,0
PID90940,Gaurav Chauhan,standard,C3178,victim,1
PID90940,Gauarv Chahuan,typo,C2917,victim,1
PID90940,Gaurab Chauhann,phonetic,C8750,victim,1
PID17554,Pooja Kumar,standard,C7645,reporter,1
PID17554,Pooja Kummar,phonetic,C8313,reporter,1
PID17554,Poojaa Koomar,transliteration,C6523,victim,1
PID17554,Pooja Kummar,phonetic,C2982,witness,1
PID19333,Gaurav Verma,standard,C2889,witness,1
PID19333,Ganrav Verza,typo,C5385,victim,1
PID10878,Varun Singh,standard,C7043,reporter,1
PID10878,Varunn Sinngh,phonetic,C9620,suspect,1
PID10878,Varun Sinngh,phonetic,C9678,victim,1
PID10878,Varun Seengh,transliteration,C7280,reporter,1
PID50959,Deepak Choudhary,standard,C4926,suspect,1
PID50959,Dipak Chooodhary,transliteration,C8244,victim,1
PID50959,Dipak Choudhaary,transliteration,C8141,witness,1
PID50959,Deepak Choudhhary,phonetic,C7865,witness,1
PID60980,Krishna Verma,standard,C3099,victim,1
PID60980,Krishhna Vermma,phonetic,C2995,reporter,1
PID60980,Kreeshna Verma,transliteration,C2073,victim,1
PID60980,Krishan Veram,typo,C9834,victim,1
PID22918,Krishna Choudhary,non_matching,C5084,reporter,0
PID32847,Deepak Verma,standard,C3990,witness,1
PID32847,Deeprak Veram,typo,C9901,reporter,1
PID86611,Deepak Trivedi,non_matching,C7256,reporter,0
PID20488,Shreya Mishra,standard,C5969,suspect,1
PID20488,Shreyca Mishr,typo,C9387,victim,1
PID66636,Vikram Gupta,standard,C8776,victim,1
PID66636,Vikram Guptaa,transliteration,C4561,victim,1
PID99380,Kavita Joshi,standard,C3831,suspect,1
PID99380,Kawita Joshee,transliteration,C3234,reporter,1
PID59062,Varun Yadav,standard,C4188,reporter,1
PID59062,Varun Yadab,phonetic,C8186,witness,1
PID59062,Vaarun Yadak,typo,C7417,suspect,1
PID83796,Suresh Gupta,standard,C2004,suspect,1
PID83796,Sureph Gputa,typo,C2587,witness,1
PID35605,Ishaan Gupta,non_matching,C5289,suspect,0
PID93295,Aditya Verma,standard,C5504,witness,1
PID93295,Adityaa Vermaa,transliteration,C2474,reporter,1
PID93295,Adhitya Vermma,phonetic,C8070,reporter,1
PID93295,Adhitya Vermma,phonetic,C7277,suspect,1
PID12070,Vikram Verma,non_matching,C1051,reporter,0
PID25910,Arjun Trivedi,standard,C7365,suspect,1
PID25910,Arjunn Trivedi,phonetic,C9454,witness,1
PID22888,Deepak Agarwal,standard,C5654,suspect,1
PID22888,Deepak Agarval,phonetic,C9731,victim,1
PID92711,Shreya Agarwal,standard,C2739,witness,1
PID92711,Shreya Agaarwal,transliteration,C7802,witness,1
PID92711,Shrey Agaprwal,typo,C5159,reporter,1
PID92711,Shreya Agaarwal,transliteration,C1615,witness,1
PID45424,Yash Mishra,standard,C7213,suspect,1
PID45424,Ydsh Misha,typo,C8666,suspect,1
PID45424,Yas Mishraa,transliteration,C9361,suspect,1
PID30042,Sanjay Joshi,standard,C3876,reporter,1
PID30042,Sannjay Joshhi,phonetic,C1867,victim,1
PID30042,Sannjay Jqoshi,typo,C1673,victim,1
PID30042,Sanjad Josqhi,typo,C8155,reporter,1
PID60612,Sanjay Chauhan,non_matching,C3743,reporter,0
PID11006,Manish Yadav,standard,C7236,witness,1
PID11006,Mannish Yadhav,phonetic,C4840,reporter,1
PID11006,Mannish Yadhav,phonetic,C2537,reporter,1
PID11006,Manishh Yadhav,phonetic,C4353,witness,1
PID53347,Neha Gupta,standard,C2944,witness,1
PID53347,Neah Gupat,typo,C8618,victim,1
PID53347,Nehaa Goopta,transliteration,C3930,suspect,1
PID53347,Nehaa Goopta,transliteration,C3469,suspect,1
PID64755,Gaurav Mishra,standard,C5789,victim,1
PID64755,Gaurab Mishhra,phonetic,C6809,witness,1
PID64755,Gauarv Mishxa,typo,C9844,reporter,1
PID64755,Gauroav Mishry,typo,C5254,victim,1
PID15120,Rahul Agarwal,standard,C6768,reporter,1
PID15120,Rahul Agarval,phonetic,C4237,reporter,1
PID77117,Divya Gupta,standard,C9427,victim,1
PID77117,Deevya Goopta,transliteration,C1405,victim,1
PID24249,Neha Joshi,standard,C8093,victim,1
PID24249,Neha Joshhi,phonetic,C8446,witness,1
PID24249,Nuha Johi,typo,C4809,victim,1
PID68971,Ishaan Yadav,standard,C8773,witness,1
PID68971,Ishan Yaadav,transliteration,C7884,suspect,1
PID40970,Amit Mehta,standard,C8295,suspect,1
PID40970,Ammit Mehtha,phonetic,C6062,victim,1
PID40970,Ameet Mehtaa,transliteration,C8442,victim,1
PID40970,Amit Mehtaa,transliteration,C1397,reporter,1
PID20088,Aarav Kumar,standard,C1766,victim,1
PID20088,Aaarav Koomar,transliteration,C1229,reporter,1
PID37128,Gaurav Kumar,non_matching,C5875,reporter,0
PID30727,Amit Trivedi,standard,C2564,victim,1
PID30727,Ameet Triwedi,transliteration,C5399,witness,1
PID30727,Amat Trivedt,typo,C8646,reporter,1
PID49477,Pooja Mishra,standard,C2418,suspect,1
PID49477,Pooja Mishhra,phonetic,C3331,victim,1
PID49477,Poojaa Mishraa,transliteration,C7470,victim,1
PID49477,Pooja Mishra,phonetic,C5168,witness,1
PID49583,Shreya Gupta,standard,C8780,victim,1
PID49583,Shreyaa Guptaa,transliteration,C7239,victim,1
PID49583,Shryea Gurta,typo,C2737,witness,1
PID49583,Shreya Guptha,phonetic,C3348,reporter,1
PID64734,Krishna Kumar,standard,C2507,reporter,1
PID64734,Krihna Kmuar,typo,C7691,reporter,1
PID79451,Ananya Singh,standard,C4261,reporter,1
PID79451,Anamnya Siengh,typo,C9814,witness,1
PID79451,Anfnya Sivgh,typo,C3758,victim,1
PID95112,Shreya Joshi,standard,C5348,reporter,1
PID95112,Srheya Joshd,typo,C3772,suspect,1
PID95112,Shreya Joshhi,phonetic,C5918,reporter,1
PID95112,Shreyaa Joshee,transliteration,C7102,victim,1
PID65568,Lakshmi Joshi,non_matching,C2362,reporter,0
PID77831,Sanjay Choudhary,standard,C5918,victim,1
PID77831,Sunjay Choudhrry,typo,C5145,witness,1
PID51992,Ananya Joshi,standard,C7632,victim,1
PID51992,Annanya Joshhi,phonetic,C6968,suspect,1
PID51992,Annya Joshii,typo,C9101,suspect,1
PID81263,Ravi Joshi,non_matching,C4318,witness,0
PID61559,Shreya Agarwal,standard,C3825,witness,1
PID61559,Shreya Agarval,phonetic,C4114,reporter,1
PID61559,Shreyaa Agaarwal,transliteration,C4002,witness,1
PID61559,Shreya Agaarwal,transliteration,C4883,reporter,1
PID19781,Vikram Gupta,standard,C2946,witness,1
PID19781,Vikramm Guptha,phonetic,C1041,victim,1
PID19781,Vikram Goopta,transliteration,C2295,victim,1
PID71054,Kavita Gupta,non_matching,C6620,witness,0
PID66682,Ananya Agarwal,standard,C3275,suspect,1
PID66682,Anaanya Agaarwal,transliteration,C2657,victim,1
PID22707,Ananya Sharma,non_matching,C9641,witness,0
PID15713,Ishaan Mishra,standard,C8767,victim,1
PID15713,Ishaann Mishhra,phonetic,C5386,reporter,1
PID36731,Deepak Gupta,standard,C9598,witness,1
PID36731,Deepak Guptha,phonetic,C1044,witness,1
PID36731,Deepak Guptha,phonetic,C6827,reporter,1
PID36731,Deepap Gupfta,typo,C2597,witness,1
PID11514,Ananya Mishra,standard,C4234,victim,1
PID11514,Ananyla Misdhra,typo,C1902,victim,1
PID60797,Suresh Patel,standard,C5026,witness,1
PID60797,Surseh Ptel,typo,C5916,suspect,1
PID60797,Sureshh Pathel,phonetic,C8094,suspect,1
PID60797,Sjresh Patewl,typo,C7972,suspect,1
PID12393,Shreya Patel,non_matching,C9698,suspect,0
PID56272,Yash Mishra,standard,C5569,suspect,1
PID56272,Yashh Mishra,phonetic,C1617,suspect,1
PID56272,Yas Misra,transliteration,C9714,reporter,1
PID56272,Yashh Mishhra,phonetic,C5528,suspect,1
PID77748,Yash Patel,standard,C4908,victim,1
PID77748,Yasg Patl,typo,C9598,reporter,1
PID77748,Yashh Pathel,phonetic,C2334,victim,1
PID37398,Varun Mishra,standard,C6089,suspect,1
PID37398,Varoon Meeshra,transliteration,C4436,witness,1
PID37398,Varun Mishraa,transliteration,C8316,suspect,1
PID37398,Varunn Mishhra,phonetic,C5437,witness,1
PID54672,Vikram Trivedi,standard,C8815,victim,1
PID54672,Vikramm Trivedi,phonetic,C4328,reporter,1
PID63130,Varun Kumar,standard,C5007,victim,1
PID63130,Varoon Koomar,transliteration,C2445,reporter,1
PID51389,Vikram Trivedi,standard,C8360,suspect,1
PID51389,Vikram Treevedi,transliteration,C8237,victim,1
PID51389,Viram Trrivedi,typo,C8488,victim,1
PID59017,Varun Joshi,standard,C5308,witness,1
PID59017,Vaurn Jwshi,typo,C8056,victim,1
PID59017,Vabrun Jeshi,typo,C3721,victim,1
PID59017,Varoon Joshee,transliteration,C4748,reporter,1
PID93667,Varun Shah,non_matching,C1838,witness,0
PID42385,Suresh Joshi,standard,C5799,victim,1
PID42385,Sooresh Joshee,transliteration,C5081,witness,1
PID42385,Sures Joshee,transliteration,C2657,suspect,1
PID42385,Sures Josi,transliteration,C6634,reporter,1
PID29928,Rahul Shah,standard,C2320,reporter,1
PID29928,Raahul Shaah,transliteration,C2010,victim,1
PID29928,Raahul Shaah,transliteration,C4554,suspect,1
PID29928,Raahul Shaah,transliteration,C6643,suspect,1
PID90331,Manish Kumar,standard,C9645,reporter,1
PID90331,Manish Kummar,phonetic,C4050,suspect,1
PID90331,Manis Koomar,transliteration,C5003,reporter,1
PID48030,Aditya Kumar,non_matching,C1261,reporter,0
PID52782,Neha Shah,standard,C9144,victim,1
PID52782,Nea Shach,typo,C9304,victim,1
PID76841,Divya Kumar,standard,C1593,suspect,1
PID76841,Diwya Kumaar,transliteration,C7707,reporter,1
PID95620,Divya Singh,non_matching,C3237,victim,0
PID34255,Lakshmi Kumar,standard,C9297,witness,1
PID34255,Laksmhi Ktmar,typo,C4072,reporter,1
PID74137,Krishna Kumar,non_matching,C6933,witness,0
PID13081,Sanjay Mishra,standard,C1005,victim,1
PID13081,Sanjay Mishra,phonetic,C3803,suspect,1
PID22131,Aditya Choudhary,standard,C5114,witness,1
PID22131,Adhitya Choudhhary,phonetic,C7139,victim,1
PID22131,Adithya Choudhhary,phonetic,C1321,reporter,1
PID94456,Aditya Agarwal,non_matching,C6331,reporter,0
PID35995,Neha Singh,standard,C3020,witness,1
PID35995,Neha Sinngh,phonetic,C6713,reporter,1
PID35995,Nehaa Seengh,transliteration,C4235,victim,1
PID77332,Manish Gupta,standard,C3554,victim,1
PID77332,Malish Gpta,typo,C6992,victim,1
PID77332,Manishh Guptha,phonetic,C3565,witness,1
PID25822,Aarav Mehta,standard,C4635,reporter,1
PID25822,Aaraw Mehtaa,transliteration,C1908,suspect,1
PID14555,Aarav Joshi,non_matching,C3914,victim,0
PID53761,Shreya Mehta,standard,C2449,suspect,1
PID53761,Shreya Mehtha,phonetic,C7897,witness,1
PID91469,Aditya Mehta,standard,C2509,victim,1
PID91469,Aditca Mehtta,typo,C7805,suspect,1
PID91469,Adityba Mehsta,typo,C3598,suspect,1
PID71167,Vikram Mishra,standard,C9667,victim,1
PID71167,Vikram Mishhra,phonetic,C9818,victim,1
PID71167,Vikramm Mishhra,phonetic,C1463,reporter,1
PID23661,Aarav Choudhary,standard,C7501,reporter,1
PID23661,Aaarv Chouhdary,typo,C7220,victim,1
PID23661,Aaarav Choudhaary,transliteration,C5967,victim,1
PID18864,Aditya Trivedi,standard,C5967,reporter,1
PID18864,Aditym Trivdei,typo,C8128,witness,1
PID25396,Manish Mehta,standard,C3396,suspect,1
PID25396,Mnish Mhta,typo,C7545,witness,1
PID25396,Manish Mehta,phonetic,C5526,reporter,1
PID21602,Manish Gupta,non_matching,C9162,victim,0
PID81355,Deepak Joshi,standard,C6740,reporter,1
PID81355,Deepak Joshhi,phonetic,C3413,reporter,1
PID81355,Deepak Joshhi,phonetic,C7509,suspect,1
PID81355,Deeplk Jroshi,typo,C3102,suspect,1
PID91587,Lakshmi Joshi,non_matching,C2702,suspect,0
PID24644,Varun Mishra,standard,C9716,victim,1
PID24644,Vapun Mishha,typo,C6832,reporter,1
PID80236,Deepak Joshi,standard,C8234,victim,1
PID80236,Deepaak Josi,transliteration,C3445,victim,1
PID80236,Deepak Joshhi,phonetic,C6354,victim,1
PID10947,Vikram Yadav,standard,C5720,suspect,1
PID10947,Vfikram Yadv,typo,C8818,witness,1
PID77162,Lakshmi Chauhan,standard,C1422,victim,1
PID77162,Lakshmmi Chauhann,phonetic,C9525,suspect,1
PID77162,Lakshmmi Chauhann,phonetic,C7878,victim,1
PID32409,Suresh Patel,standard,C2385,suspect,1
PID32409,Sooresh Paatel,transliteration,C7773,witness,1
PID32409,Surkesh Pateal,typo,C2779,suspect,1
PID90946,Shreya Trivedi,standard,C2500,suspect,1
PID90946,Shreyaa Treevedi,transliteration,C4661,reporter,1
PID23543,Yash Yadav,standard,C5310,reporter,1
PID23543,Yas Yaadav,transliteration,C1546,reporter,1
PID45309,Aarav Yadav,non_matching,C7734,reporter,0
PID22623,Kavita Agarwal,standard,C7787,suspect,1
PID22623,Kvaita Agarwl,typo,C7845,suspect,1
PID22623,Kawita Agaarwal,transliteration,C9243,victim,1
PID22623,Kaveeta Agaarwal,transliteration,C6752,reporter,1
PID79330,Varun Agarwal,non_matching,C8813,victim,0
PID42369,Aarav Mishra,standard,C9133,suspect,1
PID42369,Aalav Mixhra,typo,C6431,suspect,1
PID42369,Aarab Mishhra,phonetic,C5272,victim,1
PID90640,Shreya Sharma,standard,C8048,reporter,1
PID90640,Shreya Sharma,phonetic,C8101,reporter,1
PID90640,Shrey Shirma,typo,C4859,victim,1
PID85327,Aarav Verma,standard,C5416,victim,1
PID85327,Aaraw Vermaa,transliteration,C8622,suspect,1
PID85327,Aara Vorma,typo,C4377,reporter,1
PID46868,Aarav Agarwal,non_matching,C2849,reporter,0
PID60017,Ishaan Patel,standard,C2583,suspect,1
PID60017,Ispaan Patxl,typo,C6617,reporter,1
PID60017,Ishaann Pathel,phonetic,C6080,victim,1
PID60017,Ishan Paatel,transliteration,C5094,witness,1
PID86510,Lakshmi Agarwal,standard,C2682,witness,1
PID86510,Lakshi Agrawal,typo,C4259,witness,1
PID75714,Yash Agarwal,non_matching,C3596,victim,0
PID64828,Lakshmi Agarwal,standard,C8760,victim,1
PID64828,Lakshhmi Agarval,phonetic,C5663,suspect,1
PID64828,Lakshmmi Agarval,phonetic,C6399,victim,1
PID64828,Lakshhmi Agarval,phonetic,C7577,victim,1
PID28663,Krishna Singh,standard,C6019,victim,1
PID28663,Krishnna Sinngh,phonetic,C9750,reporter,1
PID28663,Krisna Silgh,typo,C5262,victim,1
PID76420,Pooja Mehta,standard,C7345,victim,1
PID76420,Pooja Mehtha,phonetic,C6395,witness,1
PID76420,Poobja Mehsa,typo,C8221,reporter,1
PID16032,Vikram Sharma,standard,C5467,witness,1
PID16032,Vikram Sharmma,phonetic,C5690,victim,1
PID48818,Suresh Sharma,standard,C9492,victim,1
PID48818,Sureshh Sharma,phonetic,C8758,reporter,1
PID25636,Krishna Gupta,standard,C5324,suspect,1
PID25636,Krifhna Gupza,typo,C5969,witness,1
PID25636,Krishnaa Guptaa,transliteration,C9317,victim,1
PID25636,Kreeshna Guptaa,transliteration,C8129,victim,1
PID68166,Yash Shah,standard,C4556,suspect,1
PID68166,Yah Shaw,typo,C4013,reporter,1
PID30544,Kavita Sharma,standard,C7235,reporter,1
PID30544,Kaavita Sharma,transliteration,C5088,suspect,1
PID30544,Kavitha Sharmma,phonetic,C6853,reporter,1
PID30544,Kavta Sgharma,typo,C7974,witness,1
PID92276,Divya Mehta,standard,C9029,reporter,1
PID92276,Divy Mheta,typo,C1765,suspect,1
PID92276,Diwya Mehtaa,transliteration,C3315,suspect,1
PID95579,Amit Choudhary,standard,C6830,reporter,1
PID95579,Amit Choudhaary,transliteration,C5073,witness,1
PID95579,Amith Choudhhary,phonetic,C5570,reporter,1
PID95579,Aomit Cohudhary,typo,C3809,witness,1
PID17175,Amit Sharma,non_matching,C5174,victim,0
PID32867,Aarav Yadav,standard,C5657,reporter,1
PID32867,Aaarav Yaadav,transliteration,C4113,suspect,1
PID32867,Aarag Yadnav,typo,C1315,suspect,1
PID32867,Aarab Yadab,phonetic,C8554,victim,1
PID77573,Krishna Choudhary,standard,C4616,reporter,1
PID77573,Krishnaa Chooodhary,transliteration,C7356,witness,1
PID77573,Krjshna Choudhnary,typo,C8269,witness,1
PID94539,Rahul Mehta,standard,C2773,victim,1
PID94539,Rahul Mehtha,phonetic,C2679,victim,1
PID94539,Raahul Mehtaa,transliteration,C3881,suspect,1
PID94539,Rahool Mehtaa,transliteration,C9497,victim,1
PID50912,Manish Kumar,standard,C8786,victim,1
PID50912,Manixh Kuma,typo,C1073,witness,1
PID50912,Maish Kumdr,typo,C2564,witness,1
PID57133,Vikram Kumar,non_matching,C3802,reporter,0
PID66716,Manish Yadav,standard,C9582,victim,1
PID66716,Mannish Yadab,phonetic,C5718,suspect,1
PID29733,Vikram Agarwal,standard,C2464,witness,1
PID29733,Vikraam Agaarwal,transliteration,C6232,reporter,1
PID60619,Shreya Agarwal,non_matching,C3475,witness,0
PID42632,Kavita Chauhan,standard,C5838,victim,1
PID42632,Kajvita Chahuan,typo,C8236,suspect,1
PID42632,Kaveeta Chaoohan,transliteration,C6370,witness,1
PID42632,Kaxvita Chauban,typo,C7379,witness,1
PID23790,Rahul Mishra,standard,C1483,reporter,1
PID23790,Rahul Mishra,phonetic,C5096,victim,1
PID23790,Raahul Mishraa,transliteration,C9264,reporter,1
PID96643,Kavita Yadav,standard,C3572,reporter,1
PID96643,Kvita Yaduv,typo,C3525,witness,1
PID96643,Kavitw Yadva,typo,C1405,victim,1
PID96643,Kawita Yaadav,transliteration,C9854,reporter,1
PID98085,Pooja Yadav,non_matching,C5141,victim,0
PID85349,Shreya Joshi,standard,C7614,victim,1
PID85349,Shreyaa Joshee,transliteration,C6780,reporter,1
PID85349,Shrewya Joshp,typo,C2956,reporter,1
PID85349,Shrey Joshq,typo,C6684,reporter,1
PID29394,Manish Joshi,non_matching,C6707,witness,0
PID89497,Aarav Agarwal,standard,C5394,victim,1
PID89497,Aarav Agaarwal,transliteration,C4742,suspect,1
PID89497,Aaraw Agaarwal,transliteration,C1901,reporter,1
PID89497,Aarab Agarval,phonetic,C6618,witness,1
PID68360,Aarav Chauhan,non_matching,C2487,witness,0
PID35540,Neha Mehta,standard,C5194,suspect,1
PID35540,Neha Mehta,phonetic,C5324,victim,1
PID52818,Gaurav Mehta,non_matching,C8942,suspect,0
PID56542,Deepak Agarwal,standard,C3983,reporter,1
PID56542,Deepaak Agaarwal,transliteration,C7235,witness,1
PID56542,Dipak Agaarwal,transliteration,C1704,suspect,1
PID60651,Deepak Chauhan,non_matching,C9940,witness,0
PID83231,Sanjay Chauhan,standard,C8655,suspect,1
PID83231,Sanay Chuhan,typo,C2321,victim,1
PID83231,Sanday Chauahn,typo,C9006,witness,1
PID83231,Snjay Chauban,typo,C8681,witness,1
PID41728,Ishaan Chauhan,non_matching,C7414,victim,0
PID65956,Arjun Trivedi,standard,C8668,suspect,1
PID65956,Arjvun Trivedyi,typo,C1929,suspect,1
PID65956,Arjyn Trivedm,typo,C6324,reporter,1
PID35127,Suresh Chauhan,standard,C2412,witness,1
PID35127,Surhsh Cauhan,typo,C1425,suspect,1
PID35127,Sureshh Chauhann,phonetic,C2002,witness,1
PID35127,Sureshh Chauhann,phonetic,C7729,reporter,1
PID41180,Aarav Chauhan,non_matching,C3360,victim,0
PID50748,Krishna Yadav,standard,C4121,witness,1
PID50748,Krkshna Yadnv,typo,C2571,witness,1
PID50748,Krishhna Yadhav,phonetic,C8237,reporter,1
PID96630,Krishna Kumar,non_matching,C6100,suspect,0
PID67080,Divya Gupta,standard,C3193,reporter,1
PID67080,Divyaa Guptaa,transliteration,C5775,victim,1
PID67080,Divyaa Goopta,transliteration,C9108,victim,1
PID35501,Gaurav Patel,standard,C7650,victim,1
PID35501,Guarav Patej,typo,C5658,witness,1
PID43648,Sanjay Patel,non_matching,C6831,victim,0
PID81126,Rahul Trivedi,standard,C2404,victim,1
PID81126,Rahul Tribedi,phonetic,C3606,victim,1
PID81126,Rahuy Trisedi,typo,C5859,victim,1
PID21785,Rahul Sharma,non_matching,C3568,suspect,0
PID95305,Ravi Verma,standard,C3465,victim,1
PID95305,Ralvi Vrema,typo,C4984,suspect,1
PID95305,Rabi Verma,phonetic,C5260,suspect,1
PID22589,Ravi Gupta,non_matching,C7678,reporter,0
PID35210,Vikram Gupta,standard,C8810,victim,1
PID35210,Vikram Guptaa,transliteration,C8626,reporter,1
PID35210,Virram Gupbta,typo,C1289,reporter,1
PID35210,Vikram Guptha,phonetic,C9930,victim,1
PID50070,Vikram Singh,non_matching,C9843,suspect,0
PID29704,Rahul Mishra,standard,C1299,reporter,1
PID29704,Rahu Mihra,typo,C4855,suspect,1
PID12894,Divya Mishra,non_matching,C4908,witness,0
PID77410,Manish Chauhan,standard,C5515,victim,1
PID77410,Mnaish Chauahn,typo,C7042,witness,1
PID77410,Mannish Chauhann,phonetic,C2303,witness,1
PID77410,Maanish Chaoohan,transliteration,C1282,reporter,1
PID15268,Krishna Patel,standard,C4274,witness,1
PID15268,Kreeshna Paatel,transliteration,C8753,suspect,1
